ymd,hm,ta,weekday,weekend,max_power,spring,summer,autoum,winter,CDD,HDD,multiple_season
2022-07-15,60.10952380952381,29.51395061728395,1,0,83276.0,0,1,0,0,7.801948853615521,0.0,6563.190903839125
2022-07-16,75.89329805996472,25.586022927689594,0,1,71327.0,0,1,0,0,7.048011463844794,0.0,-3418.960337546154
2022-07-17,78.27804232804232,25.743174603174605,0,1,70362.0,0,1,0,0,7.1818606701940055,0.0,-2942.8933043965844
2022-07-18,83.43658810325478,25.23033189033189,1,0,83578.0,0,1,0,0,5.916892336059,0.0,10656.920607316082
2022-07-19,66.18856822190156,28.751292287958957,1,0,84634.0,0,1,0,0,7.946541606541608,0.0,11077.401865311715
2022-07-20,61.83165784832451,29.39763668430335,1,0,85756.0,0,1,0,0,8.794717813051143,0.0,12131.090608030658
2022-07-21,84.39717813051146,24.14238095238095,1,0,82156.0,0,1,0,0,5.5957892416225725,0.0,12130.695427339791
2022-07-22,69.68456790123457,27.38320105820106,1,0,80509.0,0,1,0,0,6.843791887125221,0.0,9757.043226141554
2022-07-23,85.44708994708995,24.564964726631395,0,1,70266.0,0,1,0,0,6.354356261022929,0.0,377.5135789834667
2022-07-24,87.0673721340388,25.48985008818342,0,1,69817.0,0,1,0,0,6.582905643738975,0.0,-760.7759435167945
2022-07-25,62.87786596119929,30.224691358024693,1,0,84338.0,0,1,0,0,8.723355379188714,0.0,10950.639229130411
2022-07-26,61.946913580246914,30.74413580246914,1,0,87347.0,0,1,0,0,9.039122574955904,0.0,14127.081954419198
2022-07-27,60.53871252204586,30.142910052910054,1,0,85507.0,0,1,0,0,9.04,0.0,13148.617081624838
2022-07-28,62.47089947089948,30.97248677248677,1,0,87405.0,0,1,0,0,9.390132275132274,0.0,12996.177692428719
2022-07-29,57.94920634920636,32.84768959435626,1,0,87605.0,0,1,0,0,11.078950617283951,0.0,12752.32613239532
2022-07-30,73.74294532627866,29.07227513227513,0,1,76651.0,0,1,0,0,10.574528218694883,0.0,940.5854959241333
2022-07-31,90.6479717813051,26.125881834215168,0,1,72224.0,0,1,0,0,8.625216049382715,0.0,-1761.2948693791996
2022-08-01,77.28412698412698,29.252345679012347,1,0,80055.0,0,1,0,0,9.686662257495591,0.0,9207.792840098024
2022-08-02,85.70017636684304,27.507028218694884,1,0,77981.0,0,1,0,0,9.233972663139326,0.0,9169.153586429718
2022-08-03,76.84805996472663,29.9444532627866,1,0,81174.0,0,1,0,0,9.642473544973544,0.0,10280.702540222379
2022-08-04,69.15873015873017,31.1897266313933,1,0,85866.0,0,1,0,0,10.524603174603175,0.0,13148.016955865918
2022-08-05,70.45520282186948,31.150696649029975,1,0,86550.0,0,1,0,0,10.64192680776014,0.0,14925.57653796368
2022-08-06,79.231569664903,29.7547442680776,0,1,80391.0,0,1,0,0,10.910110229276896,0.0,6043.506065508202
2022-08-07,79.79294532627867,28.992936507936506,0,1,78998.0,0,1,0,0,11.11541446208113,0.0,4529.514827087743
2022-08-08,81.76957671957672,28.038386243386245,1,0,89263.0,0,1,0,0,9.754312169312172,0.0,15164.02840963396
2022-08-09,80.44012345679012,28.261172839506173,1,0,88479.0,0,1,0,0,9.005961199294532,0.0,15393.440399023799
2022-08-10,82.16446208112876,26.968888888888888,1,0,85666.0,0,1,0,0,7.429514991181662,0.0,10738.457674504603
2022-08-11,92.16278659611991,24.910820105820108,1,0,85492.0,0,1,0,0,7.1057231040564375,0.0,11217.308655331366
2022-08-12,63.8746913580247,30.235537918871252,1,0,85622.0,0,1,0,0,9.158919753086423,0.0,11750.935530464534
2022-08-13,89.27698412698413,26.093871252204583,0,1,73973.0,0,1,0,0,7.455264550264545,0.0,1099.5044550275798
2022-08-14,85.65837742504408,27.71111992945326,0,1,74228.0,0,1,0,0,9.52214285714286,0.0,600.7331183686183
2022-08-15,80.58068783068784,28.20136684303351,0,1,80123.0,0,1,0,0,10.391543209876545,0.0,10145.70030037325
2022-08-16,74.28888888888889,28.10880070546737,1,0,86440.0,0,1,0,0,8.129184303350968,0.0,12206.90206119938
2022-08-17,71.27751322751323,27.69074955908289,1,0,84521.0,0,1,0,0,7.625110229276899,0.0,12788.835962006238
2022-08-18,64.11463844797179,28.0544708994709,1,0,83585.0,0,1,0,0,7.025246913580247,0.0,14442.044718052995
2022-08-19,80.8268077601411,28.390008818342157,1,0,86684.0,0,1,0,0,7.220917107583773,0.0,14673.164858224362
2022-08-20,80.96075837742505,27.265714285714285,0,1,76241.0,0,1,0,0,9.025123456790123,0.0,5153.926999874402
2022-08-21,74.09047619047618,27.35964726631393,0,1,73895.0,0,1,0,0,8.704942680776014,0.0,4408.224234214562
2022-08-22,64.08192239858906,29.407574955908288,1,0,86844.0,0,1,0,0,8.22153439153439,0.0,13536.010463177776
2022-08-23,80.12883597883598,26.378033509700177,1,0,86792.0,0,1,0,0,6.811393298059965,0.0,14488.818187733385
2022-08-24,75.60149911816579,24.34109347442681,1,0,79103.0,0,1,0,0,5.855313051146382,0.0,11451.857174346242
2022-08-25,68.39964726631393,24.998342151675487,1,0,79448.0,0,1,0,0,4.939197530864199,0.0,11400.231056596655
2022-08-26,58.08368606701939,27.189673721340387,1,0,77941.0,0,1,0,0,5.206547619047619,0.0,9339.81031538722
2022-08-27,56.70687830687831,21.83910934744268,0,1,64721.0,0,1,0,0,3.631507936507937,0.0,-632.9485681370297
2022-08-28,61.95343915343915,23.20519400352734,0,1,64159.0,0,1,0,0,3.0983421516754888,0.0,-1472.6987920937854
2022-08-29,78.4305114638448,21.627469135802468,1,0,75328.0,0,1,0,0,2.3625837742504388,0.0,8927.105060483134
2022-08-30,92.76331569664904,21.180758377425043,1,0,77097.0,0,1,0,0,2.108139329805997,0.0,10667.184901725246
2022-08-31,90.18710317460318,21.46982142857143,1,0,74990.0,0,1,0,0,3.9265922619047586,0.0,8146.175796044146
2022-09-01,54.62380952380952,28.10180952380952,1,0,78095.0,0,0,1,0,5.323857142857143,0.0,8023.934519377007
2022-09-02,52.203809523809525,27.805714285714288,1,0,77142.0,0,0,1,0,5.454904761904761,0.0,7489.502663091056
2022-09-03,65.13904761904762,24.70457142857143,0,1,67164.0,0,0,1,0,5.809904761904761,0.0,-2114.497765535136
2022-09-04,92.07809523809524,24.143619047619048,0,1,67904.0,0,0,1,0,4.973809523809525,0.0,-1103.0023780580505
2022-09-05,95.51619047619047,21.005714285714287,1,0,79872.0,0,0,1,0,2.590523809523809,0.0,9630.630505261364
2022-09-06,56.04380952380952,25.11028571428572,1,0,73602.0,0,0,1,0,3.40909523809524,0.0,8211.447568504389
2022-09-07,41.34285714285714,26.18352380952381,1,0,73807.0,0,0,1,0,3.8907619047619093,0.0,6172.6689136962905
2022-09-08,68.70666666666666,23.36228571428571,1,0,67684.0,0,0,1,0,3.814857142857143,0.0,4282.254220630594
2022-09-09,58.817142857142855,24.43304761904762,0,1,57299.0,0,0,1,0,5.063047619047616,0.0,-471.1846579094798
2022-09-10,58.46190476190477,23.626761904761903,0,1,53936.0,0,0,1,0,4.369619047619047,0.0,-7254.077953715689
2022-09-11,78.02666666666667,22.96695238095238,0,1,57250.0,0,0,1,0,4.8323809523809516,0.0,-6553.795915999916
2022-09-12,81.80857142857143,23.65104761904762,1,0,61792.0,0,0,1,0,4.937619047619048,0.0,48.10908847073472
2022-09-13,66.02285714285713,26.37838095238095,1,0,75687.0,0,0,1,0,5.903761904761907,0.0,5748.501971082729
2022-09-14,48.93714285714286,26.654571428571423,1,0,76406.0,0,0,1,0,6.809142857142859,0.0,4936.327644216493
2022-09-15,58.84285714285714,28.01209523809524,1,0,79408.0,0,0,1,0,6.822190476190478,0.0,7619.385786997946
2022-09-16,70.53333333333333,27.99333333333333,1,0,82374.0,0,0,1,0,7.592809523809525,0.0,6190.411741947903
2022-09-17,79.56380952380952,26.02733333333333,0,1,71108.0,0,0,1,0,8.152666666666669,0.0,-7077.859366697539
2022-09-18,67.09428571428572,28.106,0,1,70720.0,0,0,1,0,8.77847619047619,0.0,-6608.224012738794
2022-09-19,55.3,26.17161904761905,1,0,78849.0,0,0,1,0,5.44404761904762,0.0,1034.5531875050044
2022-09-20,45.39333333333333,22.725142857142856,1,0,73548.0,0,0,1,0,0.8996666666666684,0.0,1664.1448403710956
2022-09-21,41.934285714285714,23.061523809523813,1,0,72071.0,0,0,1,0,0.0,0.07119047619047691,454.5695813545776
2022-09-22,56.86476190476191,21.015142857142852,1,0,72184.0,0,0,1,0,0.0,0.040047619047619776,-1427.2461441969963
2022-09-23,49.2552380952381,19.69142857142857,1,0,70071.0,0,0,1,0,0.0,0.38871428571428623,-3232.418833338532
2022-09-24,65.83238095238096,18.80790476190476,0,1,61036.0,0,0,1,0,0.0,0.7312857142857148,-11433.454677756541
2022-09-25,63.900952380952376,19.35761904761905,0,1,59920.0,0,0,1,0,1.0029523809523795,0.0,-11267.726759585918
2022-09-26,40.66666666666667,24.417142857142856,1,0,71400.0,0,0,1,0,1.5345714285714287,0.0,-2279.551465444406
2022-09-27,51.77904761904762,23.636000000000003,1,0,73027.0,0,0,1,0,1.6952380952380999,0.0,715.0601012378693
2022-09-28,56.26571428571428,24.27171428571429,1,0,72806.0,0,0,1,0,1.5245714285714307,0.0,-2309.200136334503
2022-09-29,54.90285714285714,24.049714285714284,1,0,73018.0,0,0,1,0,2.069190476190478,0.0,-3001.2634130955694
2022-09-30,49.28095238095238,25.26647619047619,1,0,71844.0,0,0,1,0,2.338904761904761,0.0,-4473.171020811387
2022-10-01,57.37663139329806,22.641675485008815,0,1,61848.0,0,0,1,0,1.8646119929453278,0.0,-13420.330431876884
2022-10-02,69.47301587301587,21.90835978835979,0,1,59834.0,0,0,1,0,2.5501410934744264,0.0,-16443.36406053308
2022-10-03,85.62962962962962,24.274462081128743,0,1,66998.0,0,0,1,0,4.504215167548502,0.0,-5867.0294602831445
2022-10-04,92.96455026455028,19.059484126984128,1,0,72544.0,0,0,1,0,1.0156084656084623,0.0,-1944.0235214522036
2022-10-05,68.2686507936508,16.702632275132274,1,0,70542.0,0,0,1,0,0.0,1.27189814814815,-984.2969626535478
2022-10-06,73.75079365079365,16.928641975308643,1,0,70785.0,0,0,1,0,0.0,1.6742526455026443,-1055.0048449989554
2022-10-07,60.97195767195768,15.608253968253967,1,0,68983.0,0,0,1,0,0.0,2.9031172839506176,-2908.2956559549475
2022-10-08,57.40652557319223,17.533104056437388,0,1,59871.0,0,0,1,0,0.0,2.9419356261022926,-13391.188865014807
2022-10-09,95.060405643739,13.763218694885362,0,1,58315.0,0,0,1,0,0.0,4.7598633156966486,-16828.488665974717
2022-10-10,75.61084656084657,9.70268077601411,1,0,62700.0,0,0,1,0,0.0,6.9591534391534395,-8514.906403464602
2022-10-11,61.75925925925927,13.910149911816578,1,0,70344.0,0,0,1,0,0.0,5.0843165784832465,-5026.714694578004
2022-10-12,64.16446208112875,16.463994708994708,1,0,69872.0,0,0,1,0,0.0,4.98929012345679,-5613.778484817905
2022-10-13,65.4700176366843,17.84331569664903,1,0,70316.0,0,0,1,0,0.0,2.3081834215167554,-2678.2040408168837
2022-10-14,70.76710758377425,18.18268077601411,1,0,69004.0,0,0,1,0,0.0,1.6836640211640201,-4330.723376503047
2022-10-15,68.344708994709,19.07531746031746,0,1,60625.0,0,0,1,0,0.0,0.36231922398589234,-11318.858090790747
2022-10-16,72.90167548500882,18.19905643738977,0,1,59248.0,0,0,1,0,0.0,0.6651543209876536,-11855.658655917641
2022-10-17,41.91067019400353,11.555934744268075,1,0,70021.0,0,0,1,0,0.0,6.122341269841268,-2483.0574487640056
2022-10-18,45.84329805996472,10.996084656084657,1,0,70701.0,0,0,1,0,0.0,8.590600664767331,-635.2287874419662
2022-10-19,50.07892416225749,12.832275132275132,1,0,70250.0,0,0,1,0,0.0,8.193703703703704,-2107.729346118861
2022-10-20,56.919135802469135,14.5665873015873,1,0,70976.0,0,0,1,0,0.0,6.317588183421517,-3199.9910529739254
2022-10-21,65.44920634920635,15.544841269841273,1,0,69240.0,0,0,1,0,0.0,5.120017636684301,-4343.721427874811
2022-10-22,66.876278659612,16.384409171075838,0,1,60433.0,0,0,1,0,0.0,2.3882142857142856,-13450.956128295617
2022-10-23,49.45670194003527,14.3531746031746,0,1,58504.0,0,0,1,0,0.0,3.95316578483245,-14102.804963330336
2022-10-24,43.391269841269846,11.272442680776017,1,0,70139.0,0,0,1,0,0.0,7.519091710758378,-4490.612710431277
2022-10-25,52.85731922398589,12.75604938271605,1,0,70495.0,0,0,1,0,0.0,8.030895061728396,-4276.703164838686
2022-10-26,57.74955908289241,14.053853615520282,1,0,70052.0,0,0,1,0,0.0,6.503650793650795,-4421.809924317175
2022-10-27,65.2099647266314,15.10388888888889,1,0,70573.0,0,0,1,0,0.0,4.752927689594356,-2892.650813856926
2022-10-28,56.24585537918871,17.118650793650794,1,0,68956.0,0,0,1,0,0.0,4.794113756613758,-3717.7881462992646
2022-10-29,64.28880070546738,15.450008818342152,0,1,59900.0,0,0,1,0,0.0,4.0566181657848315,-13064.817476498645
2022-10-30,61.86172839506173,15.862248677248678,0,1,58605.0,0,0,1,0,0.0,4.053527336860668,-14516.090728734398
2022-10-31,66.13747795414461,15.164753086419754,1,0,69769.0,0,0,1,0,0.0,3.8520723104056422,-3542.939524985831
2022-11-01,64.23809523809524,14.548214285714286,1,0,69729.0,0,0,1,0,0.0,4.5404761904761894,-1254.8671516621607
2022-11-02,39.29761904761905,14.75595238095238,1,0,69282.0,0,0,1,0,0.0,6.845535714285715,-756.4493132549956
2022-11-03,53.51785714285714,12.154761904761903,1,0,71242.0,0,0,1,0,0.0,8.197916666666668,-829.6305736075665
2022-11-04,28.56547619047619,8.117857142857144,1,0,70733.0,0,0,1,0,0.0,12.463690476190477,-1535.6550530323548
2022-11-05,46.44047619047619,9.602380952380951,0,1,61328.0,0,0,1,0,0.0,11.502678571428572,-11715.92510705304
2022-11-06,53.15476190476191,11.485714285714286,0,1,59724.0,0,0,1,0,0.0,8.769047619047619,-13560.952745910658
2022-11-07,42.125,14.945238095238096,1,0,71020.0,0,0,1,0,0.0,7.77827380952381,-2674.2748092401534
2022-11-08,57.51190476190476,14.98095238095238,1,0,69806.0,0,0,1,0,0.0,4.897321428571427,-3344.9874537263263
2022-11-09,60.68452380952381,14.783333333333331,1,0,69966.0,0,0,1,0,0.0,7.135714285714286,-3645.548978994645
2022-11-10,92.22619047619048,7.622023809523809,1,0,69764.0,0,0,1,0,0.0,5.237797619047619,-2224.966147042286
2022-11-11,41.845238095238095,20.603571428571428,1,0,69415.0,0,0,1,0,0.0,2.5077380952380963,-2807.0100589385524
2022-11-12,82.88095238095238,18.36369047619048,0,1,60675.0,0,0,1,0,0.0,2.0303571428571416,-10300.203961623201
2022-11-13,77.6547619047619,10.339285714285715,0,1,60054.0,0,0,1,0,0.0,5.225,-11744.380777202423
2022-11-14,53.42261904761905,11.8,1,0,71165.0,0,0,1,0,0.0,8.496130952380952,1087.3652352970657
2022-11-15,61.095238095238095,11.95892857142857,1,0,72431.0,0,0,1,0,0.0,10.285714285714286,1983.989750643197
2022-11-16,36.07142857142857,12.805357142857142,1,0,71687.0,0,0,1,0,0.0,8.780654761904762,2288.835807086679
2022-11-17,55.21428571428572,13.8625,1,0,71642.0,0,0,1,0,0.0,7.609523809523811,2361.8963736361816
2022-11-18,42.29166666666667,16.730357142857144,1,0,70458.0,0,0,1,0,0.0,7.022619047619047,45.46293047829886
2022-11-19,47.220238095238095,14.69702380952381,0,1,60856.0,0,0,1,0,0.0,5.234226190476191,-10782.607705708666
2022-11-20,57.285714285714285,14.47440476190476,0,1,60057.0,0,0,1,0,0.0,4.150297619047617,-11514.767225443706
2022-11-21,56.36309523809524,15.141666666666666,1,0,71811.0,0,0,1,0,0.0,6.1470238095238106,302.892210934981
2022-11-22,65.875,12.522023809523809,1,0,74117.0,0,0,1,0,0.0,7.869940476190475,1611.8030297862952
2022-11-23,82.2202380952381,9.033333333333331,1,0,71774.0,0,0,1,0,0.0,7.305357142857144,474.07974737902396
2022-11-24,76.74404761904762,5.3845238095238095,1,0,72420.0,0,0,1,0,0.0,8.583928571428572,729.1644496295824
2022-11-25,84.22619047619048,6.251785714285714,1,0,70886.0,0,0,1,0,0.0,6.632142857142856,198.36249938521837
2022-11-26,34.85714285714286,5.645833333333333,0,1,61907.0,0,0,1,0,0.0,11.578273809523811,-9462.770759104362
2022-11-27,37.16666666666666,8.82797619047619,0,1,61147.0,0,0,1,0,0.0,12.789285714285715,-8556.363670326617
2022-11-28,83.43452380952381,13.366071428571429,1,0,74855.0,0,0,1,0,0.0,8.035714285714286,5419.30398198219
2022-11-29,42.15476190476191,6.504166666666667,1,0,75720.0,0,0,1,0,0.0,11.20595238095238,6039.874613839103
2022-11-30,39.75,-2.9714285714285715,1,0,82117.0,0,0,1,0,0.0,21.769940476190477,9716.02434252599
2022-12-01,39.16130952380952,-0.0503571428571428,1,0,83052.0,0,0,0,1,0.0,21.254166666666666,10166.129276166497
2022-12-02,66.1047619047619,-6.003928571428571,1,0,80829.0,0,0,0,1,0.0,19.394032738095238,9168.526175795445
2022-12-03,63.46160714285715,-1.2428571428571429,0,1,67989.0,0,0,0,1,0.0,15.205282738095239,-5017.062810223055
2022-12-04,33.45982142857143,-0.8677380952380951,0,1,67707.0,0,0,0,1,0.0,18.127633928571427,-5966.319799434023
2022-12-05,44.132738095238096,-3.5752380952380958,1,0,83990.0,0,0,0,1,0.0,18.947098214285713,7449.393217894605
2022-12-06,71.1625,-1.7598809523809524,1,0,84058.0,0,0,0,1,0.0,17.50014880952381,7928.62227051638
2022-12-07,74.32380952380953,1.5132440476190476,1,0,82135.0,0,0,0,1,0.0,12.923705357142858,6306.27150383285
2022-12-08,83.32470238095237,-0.721577380952381,1,0,81462.0,0,0,0,1,0.0,13.572797619047618,4909.103299974138
2022-12-09,72.38422619047618,1.9270238095238093,1,0,82223.0,0,0,0,1,0.0,13.036517857142858,4326.691388543706
2022-12-10,46.70178571428571,5.282440476190477,0,1,67446.0,0,0,0,1,0.0,15.468705357142857,-8992.263462565821
2022-12-11,48.19077380952381,3.567589285714286,0,1,65907.0,0,0,0,1,0.0,14.946279761904762,-9705.923192106806
2022-12-12,62.56934523809524,5.854970238095238,1,0,83311.0,0,0,0,1,0.0,15.973244047619048,6845.347714079718
2022-12-13,73.88452380952381,2.7574107142857143,1,0,85195.0,0,0,0,1,0.0,16.853020833333332,7326.084815642598
2022-12-14,56.283928571428575,-7.782678571428572,1,0,90128.0,0,0,0,1,0.0,23.639642857142857,11968.934391654717
